ProcessID,HaplotypeID
MGCAD400-08,Agrypnia picta_5[1]Mongolia
MGCAD405-08,Agrypnia picta_6[1]Mongolia
VCTRI082-10,Agrypnia straminea_1[62]MB
VCTRI073-10,Agrypnia straminea_1[62]MB
VCTRI071-10,Agrypnia straminea_1[62]MB
VCTRI069-10,Agrypnia straminea_1[62]MB
VCTRI066-10,Agrypnia straminea_1[62]MB
VCTRI056-10,Agrypnia straminea_1[62]MB
VCTRI054-10,Agrypnia straminea_1[62]MB
VCTRI051-10,Agrypnia straminea_1[62]MB
VCTRI049-10,Agrypnia straminea_1[62]MB
VCTRI047-10,Agrypnia straminea_1[62]MB
VCTRI039-10,Agrypnia straminea_1[62]MB
VCTRI037-10,Agrypnia straminea_1[62]MB
VCTRI034-10,Agrypnia straminea_1[62]MB
VCTRI028-10,Agrypnia straminea_1[62]MB
VCTRI026-10,Agrypnia straminea_1[62]MB
MHTRI065-06,Agrypnia straminea_1[62]MB
MBCAD052-08,Agrypnia straminea_1[62]MB
EBTCH237-11,Agrypnia straminea_1[62]MB
EBTCH236-11,Agrypnia straminea_1[62]MB
EBTCH233-11,Agrypnia straminea_1[62]MB
EBTCH189-11,Agrypnia straminea_1[62]MB
EBTCH187-11,Agrypnia straminea_1[62]MB
EBTCH186-11,Agrypnia straminea_1[62]MB
DSTRI560-07,Agrypnia straminea_1[62]MB
DSTRI559-07,Agrypnia straminea_1[62]MB
DSTRI558-07,Agrypnia straminea_1[62]MB
DSTRI557-07,Agrypnia straminea_1[62]MB
DSTRI555-07,Agrypnia straminea_1[62]MB
DSTRI553-07,Agrypnia straminea_1[62]MB
DSTRI552-07,Agrypnia straminea_1[62]MB
DSTRI551-07,Agrypnia straminea_1[62]MB
DSTRI550-07,Agrypnia straminea_1[62]MB
CUTRI162-09,Agrypnia straminea_1[62]MB
CUTRI096-09,Agrypnia straminea_1[62]MB
CUTLV512-09,Agrypnia straminea_1[62]MB
CUCAD584-07,Agrypnia straminea_1[62]MB
CUCAD580-07,Agrypnia straminea_1[62]MB
CUCAD579-07,Agrypnia straminea_1[62]MB
CUCAD396-07,Agrypnia straminea_1[62]MB
CUCAD395-07,Agrypnia straminea_1[62]MB
CUCAD394-07,Agrypnia straminea_1[62]MB
CUCAD393-07,Agrypnia straminea_1[62]MB
CUCAD392-07,Agrypnia straminea_1[62]MB
CUCAD391-07,Agrypnia straminea_1[62]MB
CUCAD389-07,Agrypnia straminea_1[62]MB
CUCAD388-07,Agrypnia straminea_1[62]MB
EBTCH239-11,Agrypnia straminea_1[62]MB
EBTCH188-11,Agrypnia straminea_1[62]MB
DSTRI556-07,Agrypnia straminea_1[62]MB
CUCAD582-07,Agrypnia straminea_1[62]MB
CUCAD549-07,Agrypnia straminea_1[62]MB
CUCAD524-07,Agrypnia straminea_1[62]MB
CUCAD390-07,Agrypnia straminea_1[62]MB
CUCAD397-07,Agrypnia straminea_1[62]MB
EBTCH190-11,Agrypnia straminea_1[62]MB
CUCAD466-07,Agrypnia straminea_1[62]MB
CUCAD583-07,Agrypnia straminea_1[62]MB
LBTLT045-09,Agrypnia straminea_1[62]MB
LBTLT039-09,Agrypnia straminea_1[62]MB
CUTRI217-09,Agrypnia straminea_1[62]MB
CUTRI216-09,Agrypnia straminea_1[62]MB
GUCAD115-08,Agrypnia straminea_1[62]MB
MBCAD172-08,Agrypnia straminea_2[2]MB
MBCAD148-08,Agrypnia straminea_2[2]MB
UMNEA534-08,Agrypnia straminea_3[1]MN
VCTRI025-10,Agrypnia straminea_4[1]MB
MBCAD080-08,Agrypnia straminea_5[1]MB
UMNEA533-08,Agrypnia straminea_6[1]MN
CUCAD145-07,Agrypnia straminea_7[1]MB
EBTCH235-11,Agrypnia straminea_8[1]MB
MGCAD411-08,Agrypnia hayfordae_1[6]Mongolia
MGCAD410-08,Agrypnia hayfordae_1[6]Mongolia
MGCAD409-08,Agrypnia hayfordae_1[6]Mongolia
MGCAD407-08,Agrypnia hayfordae_1[6]Mongolia
MGCAD406-08,Agrypnia hayfordae_1[6]Mongolia
MGCAD408-08,Agrypnia hayfordae_1[6]Mongolia
MGCAD413-08,Agrypnia hayfordae_2[2]Mongolia
MGCAD412-08,Agrypnia hayfordae_2[2]Mongolia
NZTRI108-09,Oeconesus maori_1[1]New Zealand
MGCAD421-08,Semblis phalaenoides_1[1]Mongolia
TRIFI321-11,Semblis phalaenoides_2[1]Finland
JPCAD115-08,Agrypnia ulmeri_1[5]Japan
JPCAD113-08,Agrypnia ulmeri_1[5]Japan
JPAGP005-09,Agrypnia ulmeri_1[5]Japan
JPAGP004-09,Agrypnia ulmeri_1[5]Japan
JPAGP002-09,Agrypnia ulmeri_1[5]Japan
JPCAD117-08,Agrypnia ulmeri_2[4]Japan
JPCAD116-08,Agrypnia ulmeri_2[4]Japan
JPAGP003-09,Agrypnia ulmeri_2[4]Japan
JPAGP001-09,Agrypnia ulmeri_2[4]Japan
JPCAD114-08,Agrypnia ulmeri_3[1]Japan
JPCAD107-08,Agrypnia sordida_1[2]Japan
JPCAD103-08,Agrypnia sordida_1[2]Japan
JPCAD104-08,Agrypnia sordida_2[1]Japan
JPCAD105-08,Agrypnia sordida_3[1]Japan
JPCAD106-08,Agrypnia sordida_4[1]Japan
NECAD169-08,Banksiola dossuaria_1[3]NH|NY
NECAD168-08,Banksiola dossuaria_1[3]NH|NY
CSUTR157-10,Banksiola dossuaria_1[3]NH|NY
NECAD173-08,Banksiola dossuaria_2[1]ME
NECAD171-08,Banksiola dossuaria_3[1]NB
NECAD170-08,Banksiola dossuaria_4[1]NB
NECAD172-08,Banksiola dossuaria_5[1]NJ
UMNEA550-08,Banksiola dossuaria_6[1]WV
PKCAD736-08,Banksiola dossuaria_7[1]NC
UMNEB587-08,Banksiola dossuaria_8[1]NJ
CUTLV196-09,Limnephilus infernalis_1[1]MB
ONCAD868-08,Agrypnia improba_1[14]MB|ON
ONCAD864-08,Agrypnia improba_1[14]MB|ON
ONCAD814-08,Agrypnia improba_1[14]MB|ON
ONCAD813-08,Agrypnia improba_1[14]MB|ON
ONCAD676-08,Agrypnia improba_1[14]MB|ON
ONCAD642-08,Agrypnia improba_1[14]MB|ON
ONCAD623-08,Agrypnia improba_1[14]MB|ON
ONCAD622-08,Agrypnia improba_1[14]MB|ON
MBCAD381-08,Agrypnia improba_1[14]MB|ON
ONCAD675-08,Agrypnia improba_1[14]MB|ON
ONCAD627-08,Agrypnia improba_1[14]MB|ON
ONCAD680-08,Agrypnia improba_1[14]MB|ON
ONCAD621-08,Agrypnia improba_1[14]MB|ON
ONCAD853-08,Agrypnia improba_1[14]MB|ON
UMNEA531-08,Agrypnia improba_2[12]MN|NB|ON
ONCAD827-08,Agrypnia improba_2[12]MN|NB|ON
ONCAD672-08,Agrypnia improba_2[12]MN|NB|ON
ONCAD651-08,Agrypnia improba_2[12]MN|NB|ON
ONCAD643-08,Agrypnia improba_2[12]MN|NB|ON
ONCAD629-08,Agrypnia improba_2[12]MN|NB|ON
ONCAD626-08,Agrypnia improba_2[12]MN|NB|ON
NBTRI316-08,Agrypnia improba_2[12]MN|NB|ON
NBTRI315-08,Agrypnia improba_2[12]MN|NB|ON
ONCAD624-08,Agrypnia improba_2[12]MN|NB|ON
ONCAD628-08,Agrypnia improba_2[12]MN|NB|ON
ONCAD789-08,Agrypnia improba_2[12]MN|NB|ON
VCTRI097-10,Agrypnia improba_3[4]MB
VCTRI096-10,Agrypnia improba_3[4]MB
CUTRI199-09,Agrypnia improba_3[4]MB
CUTRI198-09,Agrypnia improba_3[4]MB
CUTRI196-09,Agrypnia improba_4[4]MB
CUTRI195-09,Agrypnia improba_4[4]MB
COC041-05,Agrypnia improba_4[4]MB
COC019-05,Agrypnia improba_4[4]MB
ONCAD874-08,Agrypnia improba_5[4]ON
ONCAD826-08,Agrypnia improba_5[4]ON
ONCAD867-08,Agrypnia improba_5[4]ON
ONCAD673-08,Agrypnia improba_5[4]ON
MBCAD380-08,Agrypnia improba_6[3]MB
MBCAD379-08,Agrypnia improba_6[3]MB
MBCAD378-08,Agrypnia improba_6[3]MB
MBCAD363-08,Agrypnia improba_7[2]MB
MBCAD334-08,Agrypnia improba_7[2]MB
VCTRI186-10,Agrypnia improba_8[2]MB
CUTRI197-09,Agrypnia improba_8[2]MB
MBCAD382-08,Agrypnia improba_9[2]MB
MBCAD373-08,Agrypnia improba_9[2]MB
NBTRI318-08,Agrypnia improba_10[2]NB
NBTRI317-08,Agrypnia improba_10[2]NB
MBCAD390-08,Agrypnia improba_11[2]MB
MBCAD374-08,Agrypnia improba_11[2]MB
UMNEA528-08,Agrypnia improba_12[1]MN
UMNEA529-08,Agrypnia improba_13[1]MN
NBTRI319-08,Agrypnia improba_14[1]NB
RMCAD069-07,Agrypnia improba_15[1]ON
MBCAD376-08,Agrypnia improba_16[1]MB
UMNEA530-08,Agrypnia improba_17[1]MN
ONCAD649-08,Agrypnia improba_18[1]ON
ONCAD650-08,Agrypnia improba_19[1]ON
HMCAD320-08,Agrypnia varia_1[3]Austria|Germany|Netherlands
FBAQU251-09,Agrypnia varia_1[3]Austria|Germany|Netherlands
KKUMN283-10,Agrypnia varia_1[3]Austria|Germany|Netherlands
TRIFI456-11,Agrypnia varia_2[1]Latvia
HMTRI032-08,Agrypnia varia_3[1]Austria
HMCAD321-08,Agrypnia varia_4[1]Austria
HMTRI271-09,Agrypnia varia_5[1]Austria
TRIFI286-11,Agrypnia crassicornis_1[2]Finland
TRIFI283-11,Agrypnia crassicornis_1[2]Finland
EBTCH252-11,Agrypnia deflata_1[14]MB
EBTCH232-11,Agrypnia deflata_1[14]MB
CUCAD632-07,Agrypnia deflata_1[14]MB
CUCAD631-07,Agrypnia deflata_1[14]MB
CUCAD627-07,Agrypnia deflata_1[14]MB
CUCAD625-07,Agrypnia deflata_1[14]MB
CUCAD624-07,Agrypnia deflata_1[14]MB
CUCAD363-07,Agrypnia deflata_1[14]MB
CUCAD362-07,Agrypnia deflata_1[14]MB
CUCAD361-07,Agrypnia deflata_1[14]MB
CUCAD360-07,Agrypnia deflata_1[14]MB
CUCAD358-07,Agrypnia deflata_1[14]MB
CUCAD102-07,Agrypnia deflata_1[14]MB
CUCAD093-07,Agrypnia deflata_1[14]MB
EBTCH231-11,Agrypnia deflata_2[6]MB
EBTCH185-11,Agrypnia deflata_2[6]MB
EBTCH184-11,Agrypnia deflata_2[6]MB
CUCAD359-07,Agrypnia deflata_2[6]MB
CUCAD357-07,Agrypnia deflata_2[6]MB
COC040-05,Agrypnia deflata_2[6]MB
MBCAD146-08,Agrypnia deflata_3[3]MB
MBCAD190-08,Agrypnia deflata_3[3]MB
MBCAD203-08,Agrypnia deflata_3[3]MB
ABCAD197-08,Agrypnia deflata_4[2]AB
ABCAD050-08,Agrypnia deflata_4[2]AB
UMNEA527-08,Agrypnia deflata_5[2]CO
UMNEC443-08,Agrypnia deflata_5[2]CO
MBCAD083-08,Agrypnia deflata_6[1]MB
MBCAD089-08,Agrypnia deflata_7[1]MB
KKNEA012-09,Goereilla baumanni_1[1]ID
NWAFU001-10,Eubasilissa XZ sp. CN1_1[1]China.Shanxi
UMNEA539-08,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
UMNEA538-08,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
UMNEA537-08,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
ONCAD966-09,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
ONCAD810-08,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
ONCAD616-08,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
ONCAD287-08,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
MBCAD449-09,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
MBCAD445-09,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
MBCAD366-08,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
MBCAD103-08,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
CUCAD105-07,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
CUCAD104-07,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
CUCAD103-07,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
CUCAD101-07,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
CUCAD099-07,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
CUCAD098-07,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
CUCAD097-07,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
CUCAD094-07,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
ABCAD098-08,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
ABCAD070-08,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
CUCAD100-07,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
NBCAD863-08,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
CUCAD626-07,Banksiola crotchi_1[24]AB|MB|MN|NB|ON
NBTRI473-08,Banksiola crotchi_2[11]MB|NB
NBTRI472-08,Banksiola crotchi_2[11]MB|NB
NBTRI324-08,Banksiola crotchi_2[11]MB|NB
NBTRI323-08,Banksiola crotchi_2[11]MB|NB
NBCAD158-08,Banksiola crotchi_2[11]MB|NB
NBCAD157-08,Banksiola crotchi_2[11]MB|NB
MBCAD450-09,Banksiola crotchi_2[11]MB|NB
MBCAD448-09,Banksiola crotchi_2[11]MB|NB
MBCAD383-08,Banksiola crotchi_2[11]MB|NB
MBCAD358-08,Banksiola crotchi_2[11]MB|NB
CBCAD345-10,Banksiola crotchi_2[11]MB|NB
UMNEA542-08,Banksiola crotchi_3[9]MB|MN|Newfoundland and Labrador|ON
ONCAD865-08,Banksiola crotchi_3[9]MB|MN|Newfoundland and Labrador|ON
ONCAD037-07,Banksiola crotchi_3[9]MB|MN|Newfoundland and Labrador|ON
MBCAD446-09,Banksiola crotchi_3[9]MB|MN|Newfoundland and Labrador|ON
ECTRI005-10,Banksiola crotchi_3[9]MB|MN|Newfoundland and Labrador|ON
CUCAD630-07,Banksiola crotchi_3[9]MB|MN|Newfoundland and Labrador|ON
CUCAD356-07,Banksiola crotchi_3[9]MB|MN|Newfoundland and Labrador|ON
CUCAD092-07,Banksiola crotchi_3[9]MB|MN|Newfoundland and Labrador|ON
CUCAD060-07,Banksiola crotchi_3[9]MB|MN|Newfoundland and Labrador|ON
RMCAD002-07,Banksiola crotchi_4[8]MI|NY|ON
ONCAD602-08,Banksiola crotchi_4[8]MI|NY|ON
ONCAD386-08,Banksiola crotchi_4[8]MI|NY|ON
ONCAD385-08,Banksiola crotchi_4[8]MI|NY|ON
MICAD028-10,Banksiola crotchi_4[8]MI|NY|ON
GUCAD084-08,Banksiola crotchi_4[8]MI|NY|ON
BKCAD068-08,Banksiola crotchi_4[8]MI|NY|ON
BBTUS122-10,Banksiola crotchi_4[8]MI|NY|ON
EBTCH234-11,Banksiola crotchi_5[6]MB
CUCAD628-07,Banksiola crotchi_5[6]MB
CUCAD387-07,Banksiola crotchi_5[6]MB
CUCAD355-07,Banksiola crotchi_5[6]MB
CUCAD106-07,Banksiola crotchi_5[6]MB
CUCAD096-07,Banksiola crotchi_5[6]MB
NBCAD481-08,Banksiola crotchi_6[4]NB
NBCAD862-08,Banksiola crotchi_6[4]NB
NBCAD861-08,Banksiola crotchi_6[4]NB
NBCAD864-08,Banksiola crotchi_6[4]NB
ONCAD978-09,Banksiola crotchi_7[3]ON
GUCAD064-08,Banksiola crotchi_7[3]ON
GUCAD085-08,Banksiola crotchi_7[3]ON
NECAD663-08,Banksiola crotchi_8[2]WA
NECAD662-08,Banksiola crotchi_8[2]WA
BBTUS153-10,Banksiola crotchi_9[2]AZ|MI
BBTUS005-10,Banksiola crotchi_9[2]AZ|MI
RMCAD003-07,Banksiola crotchi_10[1]MI
UMNEA540-08,Banksiola crotchi_11[1]MN
CUCAD629-07,Banksiola crotchi_12[1]MB
ECTRI007-10,Banksiola crotchi_13[1]Newfoundland and Labrador
MBCAD105-08,Banksiola crotchi_14[1]MB
LBCG3521-09,Banksiola crotchi_15[1]BC
MBCAD362-08,Banksiola crotchi_16[1]MB
ONCAD641-08,Banksiola crotchi_17[1]ON
ONCAD620-08,Banksiola crotchi_18[1]ON
MBCAD428-09,Banksiola crotchi_19[1]MB
ONCAD605-08,Banksiola crotchi_20[1]ON
UMNEA541-08,Banksiola crotchi_21[1]MN
ONCAD625-08,Banksiola crotchi_22[1]ON
CUCAD386-07,Banksiola crotchi_23[1]MB
QCCAD002-07,Banksiola crotchi_24[1]QC
RMCAD842-10,Eubasilissa avalokhita_1[1]India
CSUTR067-10,Pseudostenophylax edwardsi_1[1]CA
NBTRI127-08,Goera fuscula_1[1]NB
EBTCH020-11,Lepidostoma togatum_1[1]MB
ONCAD001-07,Phryganea cinerea_1[5]MB|ON
MBCAD375-08,Phryganea cinerea_1[5]MB|ON
MBCAD359-08,Phryganea cinerea_1[5]MB|ON
MBCAD332-08,Phryganea cinerea_1[5]MB|ON
MBCAD331-08,Phryganea cinerea_1[5]MB|ON
UMNEA546-08,Phryganea cinerea_2[5]MB|MN
MBCAD406-09,Phryganea cinerea_2[5]MB|MN
MBCAD361-08,Phryganea cinerea_2[5]MB|MN
MBCAD329-08,Phryganea cinerea_2[5]MB|MN
MBCAD326-08,Phryganea cinerea_2[5]MB|MN
CUCAD368-07,Phryganea cinerea_3[4]MB
CUCAD366-07,Phryganea cinerea_3[4]MB
CUCAD256-07,Phryganea cinerea_3[4]MB
COC002-05,Phryganea cinerea_3[4]MB
ONCAD866-08,Phryganea cinerea_4[3]ON
ONCAD862-08,Phryganea cinerea_4[3]ON
ONCAD652-08,Phryganea cinerea_4[3]ON
UMNEA548-08,Phryganea cinerea_5[3]MB|MN
UMNEA547-08,Phryganea cinerea_5[3]MB|MN
MBCAD365-08,Phryganea cinerea_5[3]MB|MN
MBCAD435-09,Phryganea cinerea_6[3]MB
MBCAD355-08,Phryganea cinerea_6[3]MB
MBCAD333-08,Phryganea cinerea_6[3]MB
CUCAD367-07,Phryganea cinerea_7[2]MB
COC001-05,Phryganea cinerea_7[2]MB
UMNEA549-08,Phryganea cinerea_8[2]MB|MN
UMNEA545-08,Phryganea cinerea_8[2]MB|MN
MBCAD360-08,Phryganea cinerea_9[2]MB
MBCAD330-08,Phryganea cinerea_9[2]MB
GBMH3597-07,Phryganea cinerea_10[1]
ONCAD869-08,Phryganea cinerea_11[1]ON
GUCAD103-08,Phryganea cinerea_12[1]ON
GUCAD057-08,Phryganea cinerea_13[1]ON
CUCAD450-07,Phryganea cinerea_14[1]MB
NECAD664-08,Phryganea cinerea_15[1]WA
CUCAD364-07,Phryganea cinerea_16[1]MB
NECAD665-08,Phryganea cinerea_17[1]WA
CUCAD365-07,Phryganea cinerea_18[1]MB
MBCAD357-08,Phryganea cinerea_19[1]MB
ECTRI004-10,Phryganea cinerea_20[1]Newfoundland and Labrador
ECTRI003-10,Phryganea cinerea_21[1]Newfoundland and Labrador
NBTRI321-08,Phryganea cinerea_22[1]NB
MBCAD364-08,Phryganea cinerea_23[1]MB
MBCAD327-08,Phryganea cinerea_24[1]MB
ABCAD094-08,Phryganea cinerea_25[1]AB
MBCAD253-08,Phryganea cinerea_26[1]MB
NZTRI172-10,Kokiria miharo_1[1]New Zealand
RMCAD846-10,Hagenella apicalis_1[1]Japan
JPTRI039-10,Hagenella apicalis_2[1]Japan
DRCAD414-10,Yphria californica_1[2]CA
DRCAD413-10,Yphria californica_1[2]CA
RMCAD860-10,Yphria californica_2[1]CA
GBMH3595-07,Yphria californica_3[1]
RMCAD859-10,Yphria californica_4[1]CA
RMCAD857-10,Yphria californica_5[1]CA
KKCAD460-07,Silvatares ensifer_1[1]South Africa
UMNEA460-08,Monocosmoecus pulcher_1[1]Chile
PKCAD338-07,Theliopsyche melas_1[1]TN
NECAD185-08,Ptilostomis angustipennis_1[2]ON
NECAD184-08,Ptilostomis angustipennis_1[2]ON
ONCAD323-08,Ptilostomis angustipennis_2[2]ON
ONCAD318-08,Ptilostomis angustipennis_2[2]ON
AMII167-08,Ptilostomis_1[3]MD
AMII137-08,Ptilostomis_1[3]MD
AMII039-08,Ptilostomis_1[3]MD
AMIB068-07,Ptilostomis_2[1]MD
AMII110-08,Ptilostomis_3[1]MD
AMIC015-07,Ptilostomis_4[1]MD
AMII064-08,Ptilostomis_5[1]MD
AMIJ030-08,Ptilostomis_6[1]MD
AMII061-08,Ptilostomis_7[1]MD
AMISD254-08,Ptilostomis_8[1]MD
AMIC136-07,Ptilostomis_9[1]MD
AMII034-08,Ptilostomis_10[1]MD
AMII145-08,Ptilostomis_11[1]MD
AMISD346-08,Ptilostomis_12[1]MD
TRIFI584-11,Hagenella clathrata_1[1]Finland
MGCAD397-08,Agrypnia obsoleta_1[7]Mongolia
MGCAD396-08,Agrypnia obsoleta_1[7]Mongolia
MGCAD395-08,Agrypnia obsoleta_1[7]Mongolia
MGCAD393-08,Agrypnia obsoleta_1[7]Mongolia
MGCAD392-08,Agrypnia obsoleta_1[7]Mongolia
MGCAD394-08,Agrypnia obsoleta_1[7]Mongolia
MGCAD391-08,Agrypnia obsoleta_1[7]Mongolia
TRIFI338-11,Agrypnia obsoleta_2[1]Finland
TRIFI304-11,Agrypnia obsoleta_3[1]Finland
TRIFI274-11,Agrypnia obsoleta_4[1]Finland
TRIFI276-11,Agrypnia obsoleta_5[1]Finland
CUCAD379-07,Agrypnia obsoleta_6[1]MB
KKCAD561-09,Agrypnia obsoleta_7[1]Norway
KKCAD598-09,Agrypnia obsoleta_8[1]Faeroe Islands
KKCAD599-09,Agrypnia obsoleta_9[1]Faeroe Islands
MGCAD398-08,Agrypnia obsoleta_10[1]Mongolia
BHMKK178-12,Agrypnia obsoleta_11[1]Austria
MGCAD535-09,Agrypnia czerskyi_1[7]Mongolia
MGCAD534-09,Agrypnia czerskyi_1[7]Mongolia
MGCAD531-09,Agrypnia czerskyi_1[7]Mongolia
MGCAD530-09,Agrypnia czerskyi_1[7]Mongolia
MGCAD529-09,Agrypnia czerskyi_1[7]Mongolia
MGCAD533-09,Agrypnia czerskyi_1[7]Mongolia
MGCAD532-09,Agrypnia czerskyi_1[7]Mongolia
HMTRI091-08,Agrypnia czerskyi_2[1]Russia.Khabarovsk
KKCAD457-07,Eubasilissa maclachlani_1[1]
CNTLV174-09,Eubasilissa maclachlani_2[1]China.Yunnan
NECAD177-08,Hagenella canadensis_1[2]ME
NECAD178-08,Hagenella canadensis_1[2]ME
KKUMN285-10,Hagenella canadensis_2[1]MN
UMNEA544-08,Hagenella canadensis_3[1]MN
HMCAD273-08,Oligotricha striata_1[5]Austria
HMCAD272-08,Oligotricha striata_1[5]Austria
HMCAD271-08,Oligotricha striata_1[5]Austria
HMCAD270-08,Oligotricha striata_1[5]Austria
HMCAD269-08,Oligotricha striata_1[5]Austria
BHMKK160-12,Oligotricha striata_2[1]Czech Republic
FBAQU368-09,Oligotricha striata_3[1]Germany
KKCAD397-07,Hagenella sibirica_1[1]Russia.Amurskaya Oblast
TRIFI282-11,Oligotricha lapponica_1[1]Finland
MGCAD414-08,Oligotricha lapponica_2[1]Mongolia
MGCAD415-08,Oligotricha lapponica_3[1]Mongolia
ONCAD681-08,Agrypnia vestita_1[6]ON
ONCAD578-08,Agrypnia vestita_1[6]ON
LPSO844-08,Agrypnia vestita_1[6]ON
GUCAD188-08,Agrypnia vestita_1[6]ON
GUCAD105-08,Agrypnia vestita_1[6]ON
GUCAD193-08,Agrypnia vestita_1[6]ON
GUCAD190-08,Agrypnia vestita_2[1]ON
UMNEA536-08,Agrypnia vestita_3[1]MN
GUCAD203-08,Agrypnia vestita_4[1]ON
MDA453-08,Agrypnia vestita_5[1]MD
TDWGB139-10,Agrypnia vestita_6[1]MA
PKCAD169-07,Agrypnia vestita_7[1]GA
TDWGB142-10,Agrypnia vestita_8[1]MA
PKCAD305-07,Agrypnia vestita_9[1]KY
TDWGB143-10,Agrypnia vestita_10[1]MA
PKCAD194-07,Agrypnia vestita_11[1]AL
KKCAD382-07,Agrypnia vestita_12[1]MN
TDWGB140-10,Agrypnia vestita_13[1]MA
GUCAD102-08,Agrypnia vestita_14[1]ON
GUCAD206-08,Agrypnia vestita_15[1]ON
TDWGB141-10,Agrypnia vestita_16[1]MA
NECAD189-08,Ptilostomis postica_1[2]VA
NECAD188-08,Ptilostomis postica_1[2]VA
PKCAD166-07,Ptilostomis postica_2[2]AL|AR
BBTUS029-10,Ptilostomis postica_2[2]AL|AR
MDA461-08,Ptilostomis postica_3[1]WV
NECAD186-08,Ptilostomis postica_4[1]MD
NECAD187-08,Ptilostomis postica_5[1]WV
MDA462-08,Ptilostomis postica_6[1]MD
ONCAD151-08,Fabria inornata_1[4]MN|ON
ONCAD146-08,Fabria inornata_1[4]MN|ON
NECAD175-08,Fabria inornata_1[4]MN|ON
KKUMN284-10,Fabria inornata_1[4]MN|ON
ONCAD735-08,Fabria inornata_2[1]ON
NECAD176-08,Fabria inornata_3[1]ON
DRCAD045-08,Apatania incerta_1[1]NY
JPCAD099-08,Eubasilissa regina_1[2]Japan
JPCAD098-08,Eubasilissa regina_1[2]Japan
JPCAD100-08,Eubasilissa regina_2[1]Japan
JPCAD101-08,Eubasilissa regina_3[1]Japan
NWAFU003-10,Eubasilissa splendida_1[2]China.Shanxi|China.Sichuan
CNPRG004-09,Eubasilissa splendida_1[2]China.Shanxi|China.Sichuan
NWAFU002-10,Eubasilissa splendida_2[1]China.Shanxi
PKCAD525-07,Phryganea sayi_1[2]SC|VA
